Time,CK0,CS,CA1,CA2,CA0,CA7,CA9,CA8,CA6,CA4,CA10
1.5895e-08,1,1,1,1,1,1,1,1,1,1,1
1.5975e-08,1,1,1,1,1,1,1,1,1,1,1
1.6055e-08,1,1,1,1,1,1,1,1,1,1,1
1.6135e-08,0,1,1,1,1,1,1,1,1,1,1
1.6215e-08,0,1,1,1,1,1,1,1,1,1,1
1.6295e-08,1,1,1,1,1,1,1,1,1,1,1
1.6375e-08,1,1,1,1,1,1,1,1,1,1,1
1.6455e-08,1,1,1,1,1,1,1,1,1,1,1
1.6535e-08,0,1,1,1,1,1,1,1,1,1,1
1.6615e-08,0,1,1,1,1,1,1,1,1,1,1
1.6695e-08,0,1,1,1,1,1,1,1,1,1,1
1.6775e-08,1,1,1,1,1,1,1,1,1,1,1
1.6855e-08,1,1,1,1,1,1,1,1,1,1,1
1.6935e-08,0,1,1,0,1,1,1,1,1,1,1
1.7015e-08,0,0,1,0,1,1,1,1,1,1,1
1.7095e-08,0,0,1,0,1,1,1,1,1,1,1
1.7175e-08,1,0,1,0,1,1,1,1,1,1,1
1.7255e-08,1,0,1,0,1,1,1,1,1,1,1
1.7335e-08,0,1,1,0,1,1,1,1,1,1,1
1.7415e-08,0,1,1,0,1,1,1,1,1,1,1
1.7495e-08,0,1,1,0,1,1,1,1,1,1,1
1.7575e-08,1,1,1,1,1,1,1,1,1,1,1
1.7655e-08,1,1,1,1,1,1,1,1,1,1,1
1.7735e-08,1,1,1,1,1,1,1,1,1,1,1
1.7815e-08,0,1,1,1,1,1,1,1,1,1,1
1.7895e-08,0,1,1,1,1,1,1,1,1,1,1
1.7975e-08,1,1,1,1,1,1,1,1,1,1,1
1.8055e-08,1,1,1,1,1,1,1,1,1,1,1
1.8135e-08,1,1,1,1,1,1,1,1,1,1,1
1.8215e-08,0,1,1,1,1,1,1,1,1,1,1
1.8295e-08,0,1,1,1,1,1,1,1,1,1,1
1.8375e-08,1,1,1,1,1,1,1,1,1,1,1
1.8455e-08,1,1,1,1,1,1,1,1,1,1,1
1.8535e-08,1,1,1,1,1,1,1,1,1,1,1
1.8615e-08,0,1,1,1,1,1,1,1,1,1,1
1.8695e-08,0,1,1,1,1,1,1,1,1,1,1
1.8775e-08,0,1,1,1,1,1,1,1,1,1,1
1.8855e-08,1,1,1,1,1,1,1,1,1,1,1
1.8935e-08,1,1,1,1,1,1,1,1,1,1,1
1.9015e-08,0,1,1,1,1,1,1,1,1,1,1
1.9095e-08,0,1,1,1,1,1,1,1,1,1,1
1.9175e-08,0,1,1,1,1,1,1,1,1,1,1
1.9255e-08,1,1,1,1,1,1,1,1,0,1,0
1.9335e-08,1,1,0,1,1,1,1,0,0,1,0
1.9415e-08,0,1,0,1,1,1,1,0,0,1,0
1.9495e-08,0,1,0,1,1,1,1,0,0,1,0
1.9575e-08,0,0,0,1,1,1,1,0,0,1,0
1.9655e-08,1,0,0,1,1,1,1,0,0,1,0
1.9735e-08,1,0,0,1,1,1,1,0,0,1,0
1.9815e-08,1,0,0,1,1,1,1,0,0,1,0
1.9895e-08,0,1,0,1,1,1,1,0,0,1,0
1.9975e-08,0,1,0,1,1,1,1,0,0,1,0
2.0055e-08,1,1,0,1,1,1,1,0,1,0,1
2.0135e-08,1,1,0,0,0,1,1,0,1,0,1
2.0215e-08,1,1,0,0,0,1,0,0,1,0,1
2.0295e-08,0,1,0,0,0,1,0,0,1,0,1
2.0375e-08,0,1,0,0,0,1,0,0,1,0,1
2.0455e-08,0,1,0,0,0,1,0,0,1,0,1
2.0535e-08,1,1,0,0,0,1,0,0,1,0,1
2.0615e-08,1,1,0,0,0,1,0,0,1,0,1
2.0695e-08,0,1,0,0,0,1,0,0,1,0,1
2.0775e-08,0,1,0,0,0,1,0,0,1,0,1
2.0855e-08,0,1,0,0,1,1,1,0,1,0,1
2.0935e-08,1,1,1,1,1,1,1,1,1,0,1
2.1015e-08,1,1,1,1,1,1,1,1,1,1,1
2.1095e-08,0,1,1,1,1,1,1,1,1,1,1
2.1175e-08,0,1,1,1,1,1,1,1,1,1,1
2.1255e-08,0,1,1,1,1,1,1,1,1,1,1
2.1335e-08,1,1,1,1,1,1,1,1,1,1,1
2.1415e-08,1,1,1,1,1,1,1,1,1,1,1
2.1495e-08,1,1,1,1,1,1,1,1,1,1,1
2.1575e-08,0,1,1,1,1,1,1,1,1,1,1
2.1655e-08,0,1,1,1,1,1,1,1,1,1,1
2.1735e-08,1,1,1,1,1,1,1,1,1,1,1
2.1815e-08,1,1,1,1,1,1,1,1,1,1,1
2.1895e-08,1,1,1,1,1,1,1,1,1,1,1
2.1975e-08,0,1,1,1,1,1,1,1,1,1,1
2.2055e-08,0,1,1,1,1,1,1,1,1,1,1
2.2135e-08,1,1,1,1,1,1,1,1,1,1,1
2.2215e-08,1,1,1,1,1,1,1,1,1,1,1
2.2295e-08,1,1,1,1,1,1,1,1,1,1,1
2.2375e-08,0,1,1,1,1,1,1,1,1,1,1
2.2455e-08,0,1,1,1,1,1,1,1,1,1,1
2.2535e-08,0,1,1,1,1,1,1,1,1,1,1
2.2615e-08,1,1,1,1,1,1,1,1,0,1,1
2.2695e-08,1,1,0,1,1,1,1,1,0,1,0
2.2775e-08,0,1,0,1,1,1,1,1,0,1,0
2.2855e-08,0,0,0,1,1,1,1,1,0,1,0
2.2935e-08,0,0,0,1,1,1,1,1,0,1,0
2.3015e-08,1,0,0,1,1,1,1,1,0,1,0
2.3095e-08,1,0,0,1,1,1,1,1,0,1,0
2.3175e-08,1,1,0,1,1,1,1,1,0,1,0
2.3255e-08,0,1,0,1,1,1,1,1,0,1,0
2.3335e-08,0,1,0,1,1,1,1,1,0,1,0
2.3415e-08,1,1,0,1,1,1,1,1,1,0,1
2.3495e-08,1,1,0,0,0,1,1,1,1,0,1
2.3575e-08,1,1,0,0,0,1,0,0,1,0,1
2.3655e-08,0,1,0,0,0,1,0,0,1,0,1
2.3735e-08,0,1,0,0,0,1,0,0,1,0,1
2.3815e-08,1,1,0,0,0,1,0,0,1,0,1
2.3895e-08,1,1,0,0,0,1,0,0,1,0,1
2.3975e-08,1,1,0,0,0,1,0,0,1,0,1
2.4055e-08,0,1,0,0,0,1,0,0,1,0,1
2.4135e-08,0,1,0,0,0,1,0,0,1,0,1
2.4215e-08,0,1,0,0,1,1,1,0,1,0,1
2.4295e-08,1,1,1,1,1,1,1,1,1,1,1
2.4375e-08,1,1,1,1,1,1,1,1,1,1,1
2.4455e-08,0,1,1,1,1,1,1,1,1,1,1
2.4535e-08,0,1,1,1,1,1,1,1,1,1,1
2.4615e-08,0,1,1,1,1,1,1,1,1,1,1
2.4695e-08,1,1,1,1,1,1,1,1,1,1,1
2.4775e-08,1,1,1,1,1,1,1,1,1,1,1
2.4855e-08,1,1,1,1,1,1,1,1,1,1,1
2.4935e-08,0,1,1,1,1,1,1,1,1,1,1
2.5015e-08,0,1,1,1,1,1,1,1,1,1,1
2.5095e-08,1,1,1,1,1,1,1,1,1,1,1
2.5175e-08,1,1,1,1,1,1,1,1,1,1,1
2.5255e-08,1,1,1,1,1,1,1,1,1,1,1
2.5335e-08,0,1,1,1,1,1,1,1,1,1,1
2.5415e-08,0,1,1,1,1,1,1,1,1,1,1
2.5495e-08,1,1,1,1,1,1,1,1,1,1,1
2.5575e-08,1,1,1,1,1,1,1,1,1,1,1
2.5655e-08,1,1,1,1,1,1,1,1,1,1,1
2.5735e-08,0,1,1,1,1,1,1,1,1,1,1
2.5815e-08,0,1,1,1,1,1,1,1,1,1,1
2.5895e-08,0,1,1,1,1,1,1,1,1,1,1
2.5975e-08,1,1,1,1,1,1,1,1,0,1,0
2.6055e-08,1,1,0,1,1,1,1,0,0,1,0
2.6135e-08,0,1,0,1,1,1,1,0,0,1,0
2.6215e-08,0,0,0,1,1,1,1,0,0,1,0
2.6295e-08,0,0,0,1,1,1,1,0,0,1,0
2.6375e-08,1,0,0,1,1,1,1,0,0,1,0
2.6455e-08,1,0,0,1,1,1,1,0,0,1,0
2.6535e-08,0,1,0,1,1,1,1,0,0,1,0
2.6615e-08,0,1,0,1,1,1,1,0,0,1,0
2.6695e-08,0,1,0,1,1,1,1,0,0,1,0
2.6775e-08,1,1,0,1,0,1,1,0,1,0,1
2.6855e-08,1,1,0,0,0,1,1,0,1,0,1
2.6935e-08,1,1,0,0,0,1,0,0,1,0,1
2.7015e-08,0,1,0,0,0,1,0,0,1,0,1
2.7095e-08,0,1,0,0,0,1,0,0,1,0,1
2.7175e-08,1,1,0,0,0,1,0,0,1,0,1
2.7255e-08,1,1,0,0,0,1,0,0,1,0,1
2.7335e-08,1,1,0,0,0,1,0,0,1,0,1
2.7415e-08,0,1,0,0,0,1,0,0,1,0,1
2.7495e-08,0,1,0,0,0,1,0,0,1,0,1
2.7575e-08,1,1,0,0,1,1,1,0,1,0,1
2.7655e-08,1,1,1,1,1,1,1,1,1,1,1
2.7735e-08,1,1,1,1,1,1,1,1,1,1,1
2.7815e-08,0,1,1,1,1,1,1,1,1,1,1
2.7895e-08,0,1,1,1,1,1,1,1,1,1,1
2.7975e-08,0,1,1,1,1,1,1,1,1,1,1
2.8055e-08,1,1,1,1,1,1,1,1,1,1,1
2.8135e-08,1,1,1,1,1,1,1,1,1,1,1
2.8215e-08,0,1,1,1,1,1,1,1,1,1,1
2.8295e-08,0,1,1,1,1,1,1,1,1,1,1
2.8375e-08,0,1,1,1,1,1,1,1,1,1,1
2.8455e-08,1,1,1,1,1,1,1,1,1,1,1
2.8535e-08,1,1,1,1,1,1,1,1,1,1,1
2.8615e-08,1,1,1,1,1,1,1,1,1,1,1
2.8695e-08,0,1,1,1,1,1,1,1,1,1,1
2.8775e-08,0,1,1,1,1,1,1,1,1,1,1
2.8855e-08,1,1,1,1,1,1,1,1,1,1,1
2.8935e-08,1,1,1,1,1,1,1,1,1,1,1
2.9015e-08,1,1,1,1,1,1,1,1,1,1,1
2.9095e-08,0,1,1,1,1,1,1,1,1,1,1
2.9175e-08,0,1,1,1,1,1,1,1,1,1,1
2.9255e-08,1,1,1,1,1,1,1,1,1,1,1
2.9335e-08,1,1,1,1,1,1,1,1,0,1,0
2.9415e-08,1,1,0,1,1,1,1,1,0,1,0
2.9495e-08,0,1,0,1,1,1,1,1,0,1,0
2.9575e-08,0,0,0,1,1,1,1,1,0,1,0
2.9655e-08,0,0,0,1,1,1,1,1,0,1,0
2.9735e-08,1,0,0,1,1,1,1,1,0,1,0
2.9815e-08,1,0,0,1,1,1,1,1,0,1,0
2.9895e-08,0,1,0,1,1,1,1,1,0,1,0
2.9975e-08,0,1,0,1,1,1,1,1,0,1,0
3.0055e-08,0,1,0,1,1,1,1,1,0,1,0
3.0135e-08,1,1,0,1,0,1,1,1,1,0,1
3.0215e-08,1,1,0,0,0,1,0,0,1,0,1
3.0295e-08,0,1,0,0,0,1,0,0,1,0,1
3.0375e-08,0,1,0,0,0,1,0,0,1,0,1
3.0455e-08,0,1,0,0,0,1,0,0,1,0,1
3.0535e-08,1,1,0,0,0,1,0,0,1,0,1
3.0615e-08,1,1,0,0,0,1,0,0,1,0,1
3.0695e-08,1,1,0,0,0,1,0,0,1,0,1
3.0775e-08,0,1,0,0,0,1,0,0,1,0,1
3.0855e-08,0,1,0,0,0,1,0,0,1,0,1
3.0935e-08,1,1,0,1,1,1,1,0,1,0,1
3.1015e-08,1,1,1,1,1,1,1,1,1,1,1
3.1095e-08,1,1,1,1,1,1,1,1,1,1,1
3.1175e-08,0,1,1,1,1,1,1,1,1,1,1
3.1255e-08,0,1,1,1,1,1,1,1,1,1,1
3.1335e-08,0,1,1,1,1,1,1,1,1,1,1
3.1415e-08,1,1,1,1,1,1,1,1,1,1,1
3.1495e-08,1,1,1,1,1,1,1,1,1,1,1
3.1575e-08,0,1,1,1,1,1,1,1,1,1,1
3.1655e-08,0,1,1,1,1,1,1,1,1,1,1
3.1735e-08,0,1,1,1,1,1,1,1,1,1,1
3.1815e-08,1,1,1,1,1,1,1,1,1,1,1
3.1895e-08,1,1,1,1,1,1,1,1,1,1,1
3.1975e-08,0,1,1,1,1,1,1,1,1,1,1
3.2055e-08,0,1,1,1,1,1,1,1,1,1,1
3.2135e-08,0,1,1,1,1,1,1,1,1,1,1
3.2215e-08,1,1,1,1,1,1,1,1,1,1,1
3.2295e-08,1,1,1,1,1,1,1,1,1,1,1
3.2375e-08,1,1,1,1,1,1,1,1,1,1,1
3.2455e-08,0,1,1,1,1,1,1,1,1,1,1
3.2535e-08,0,1,1,1,1,1,1,1,1,1,1
3.2615e-08,1,1,1,1,1,1,1,1,1,1,1
3.2695e-08,1,1,0,1,1,1,1,0,0,1,0
3.2775e-08,1,1,0,1,1,1,1,0,0,1,0
3.2855e-08,0,1,0,1,1,1,1,0,0,1,0
3.2935e-08,0,0,0,1,1,1,1,0,0,1,0
3.3015e-08,0,0,0,1,1,1,1,0,0,1,0
3.3095e-08,1,0,0,1,1,1,1,0,0,1,0
3.3175e-08,1,0,0,1,1,1,1,0,0,1,0
3.3255e-08,0,1,0,1,1,1,1,0,0,1,0
3.3335e-08,0,1,0,1,1,1,1,0,0,1,0
3.3415e-08,0,1,0,1,1,1,1,0,0,1,1
3.3495e-08,1,1,0,1,0,1,1,0,1,0,1
3.3575e-08,1,1,0,1,0,1,0,0,1,0,1
3.3655e-08,0,1,0,1,0,1,0,0,1,0,1
3.3735e-08,0,1,0,1,0,1,0,0,1,0,1
3.3815e-08,0,1,0,1,0,1,0,0,1,0,1
3.3895e-08,1,1,0,1,0,1,0,0,1,0,1
3.3975e-08,1,1,0,1,0,1,0,0,1,0,1
3.4055e-08,1,1,0,1,0,1,0,0,1,0,1
3.4135e-08,0,1,0,1,0,1,0,0,1,0,1
3.4215e-08,0,1,0,1,0,1,0,0,1,0,1
3.4295e-08,1,1,0,1,1,1,1,0,1,0,1
3.4375e-08,1,1,1,1,1,1,1,1,1,1,1
3.4455e-08,1,1,1,1,1,1,1,1,1,1,1
3.4535e-08,0,1,1,1,1,1,1,1,1,1,1
3.4615e-08,0,1,1,1,1,1,1,1,1,1,1
3.4695e-08,1,1,1,1,1,1,1,1,1,1,1
3.4775e-08,1,1,1,1,1,1,1,1,1,1,1
3.4855e-08,1,1,1,1,1,1,1,1,1,1,1
3.4935e-08,0,1,1,1,1,1,1,1,1,1,1
3.5015e-08,0,1,1,1,1,1,1,1,1,1,1
3.5095e-08,0,1,1,1,1,1,1,1,1,1,1
3.5175e-08,1,1,1,1,1,1,1,1,1,1,1
3.5255e-08,1,1,1,1,1,1,1,1,1,1,1
3.5335e-08,0,1,1,1,1,1,1,1,1,1,1
3.5415e-08,0,1,1,1,1,1,1,1,1,1,1
3.5495e-08,0,1,1,1,1,1,1,1,1,1,1
3.5575e-08,1,1,1,1,1,1,1,1,1,1,1
3.5655e-08,1,1,1,1,1,1,1,1,1,1,1
3.5735e-08,1,1,1,1,1,1,1,1,1,1,1
3.5815e-08,0,1,1,1,1,1,1,1,1,1,1
3.5895e-08,0,1,1,1,1,1,1,1,1,1,1
3.5975e-08,1,1,1,1,1,1,1,1,1,1,1
3.6055e-08,1,1,0,1,1,1,1,1,0,1,0
3.6135e-08,1,1,0,1,1,1,1,1,0,1,0
3.6215e-08,0,1,0,1,1,1,1,1,0,1,0
3.6295e-08,0,0,0,1,1,1,1,1,0,1,0
3.6375e-08,1,0,0,1,1,1,1,1,0,1,0
3.6455e-08,1,0,0,1,1,1,1,1,0,1,0
3.6535e-08,1,0,0,1,1,1,1,1,0,1,0
3.6615e-08,0,1,0,1,1,1,1,1,0,1,0
3.6695e-08,0,1,0,1,1,1,1,1,0,1,0
3.6775e-08,0,1,0,1,1,1,1,1,1,0,1
3.6855e-08,1,1,0,1,0,1,1,1,1,0,1
3.6935e-08,1,1,0,1,0,1,0,0,1,0,1
3.7015e-08,0,1,0,1,0,1,0,0,1,0,1
3.7095e-08,0,1,0,1,0,1,0,0,1,0,1
3.7175e-08,0,1,0,1,0,1,0,0,1,0,1
3.7255e-08,1,1,0,1,0,1,0,0,1,0,1
3.7335e-08,1,1,0,1,0,1,0,0,1,0,1
3.7415e-08,1,1,0,1,0,1,0,0,1,0,1
3.7495e-08,0,1,0,1,0,1,0,0,1,0,1
3.7575e-08,0,1,0,1,0,1,0,0,1,0,1
3.7655e-08,1,1,1,1,1,1,1,0,1,0,1
3.7735e-08,1,1,1,1,1,1,1,1,1,1,1
3.7815e-08,1,1,1,1,1,1,1,1,1,1,1
3.7895e-08,0,1,1,1,1,1,1,1,1,1,1
3.7975e-08,0,1,1,1,1,1,1,1,1,1,1
3.8055e-08,1,1,1,1,1,1,1,1,1,1,1
3.8135e-08,1,1,1,1,1,1,1,1,1,1,1
3.8215e-08,1,1,1,1,1,1,1,1,1,1,1
3.8295e-08,0,1,1,1,1,1,1,1,1,1,1
3.8375e-08,0,1,1,1,1,1,1,1,1,1,1
3.8455e-08,0,1,1,1,1,1,1,1,1,1,1
3.8535e-08,1,1,1,1,1,1,1,1,1,1,1
3.8615e-08,1,1,1,1,1,1,1,1,1,1,1
3.8695e-08,0,1,1,1,1,1,1,1,1,1,1
3.8775e-08,0,1,1,1,1,1,1,1,1,1,1
3.8855e-08,0,1,1,1,1,1,1,1,1,1,1
3.8935e-08,1,1,1,1,1,1,1,1,1,1,1
3.9015e-08,1,1,1,1,1,1,1,1,1,1,1
3.9095e-08,0,1,1,1,1,1,1,1,1,1,1
3.9175e-08,0,1,1,1,1,1,1,1,1,1,1
3.9255e-08,0,1,1,1,1,1,1,1,1,1,1
3.9335e-08,1,1,1,1,1,1,1,1,1,1,1
3.9415e-08,1,1,0,1,1,1,1,0,0,1,0
3.9495e-08,1,1,0,1,1,1,1,0,0,1,0
3.9575e-08,0,1,0,1,1,1,1,0,0,1,0
3.9655e-08,0,0,0,1,1,1,1,0,0,1,0
3.9735e-08,1,0,0,1,1,1,1,0,0,1,0
3.9815e-08,1,0,0,1,1,1,1,0,0,1,0
3.9895e-08,1,0,0,1,1,1,1,0,0,1,0
3.9975e-08,0,1,0,1,1,1,1,0,0,1,0
4.0055e-08,0,1,0,1,1,1,1,0,0,1,0
4.0135e-08,0,1,0,1,1,1,1,0,1,0,1
4.0215e-08,1,1,0,1,0,1,1,0,1,0,1
4.0295e-08,1,1,0,1,0,1,0,0,1,0,1
4.0375e-08,0,1,0,1,0,1,0,0,1,0,1
4.0455e-08,0,1,0,1,0,1,0,0,1,0,1
4.0535e-08,0,1,0,1,0,1,0,0,1,0,1
4.0615e-08,1,1,0,1,0,1,0,0,1,0,1
4.0695e-08,1,1,0,1,0,1,0,0,1,0,1
4.0775e-08,1,1,0,1,0,1,0,0,1,0,1
4.0855e-08,0,1,0,1,0,1,0,0,1,0,1
4.0935e-08,0,1,0,1,0,1,0,0,1,0,1
4.1015e-08,1,1,0,1,1,1,1,0,1,0,1
4.1095e-08,1,1,1,1,1,1,1,1,1,1,1
4.1175e-08,1,1,1,1,1,1,1,1,1,1,1
4.1255e-08,0,1,1,1,1,1,1,1,1,1,1
4.1335e-08,0,1,1,1,1,1,1,1,1,1,1
4.1415e-08,1,1,1,1,1,1,1,1,1,1,1
4.1495e-08,1,1,1,1,1,1,1,1,1,1,1
4.1575e-08,1,1,1,1,1,1,1,1,1,1,1
4.1655e-08,0,1,1,1,1,1,1,1,1,1,1
4.1735e-08,0,1,1,1,1,1,1,1,1,1,1
4.1815e-08,0,1,1,1,1,1,1,1,1,1,1
4.1895e-08,1,1,1,1,1,1,1,1,1,1,1
4.1975e-08,1,1,1,1,1,1,1,1,1,1,1
4.2055e-08,0,1,1,1,1,1,1,1,1,1,1
4.2135e-08,0,1,1,1,1,1,1,1,1,1,1
4.2215e-08,0,1,1,1,1,1,1,1,1,1,1
4.2295e-08,1,1,1,1,1,1,1,1,1,1,1
4.2375e-08,1,1,1,1,1,1,1,1,1,1,1
4.2455e-08,0,1,1,1,1,1,1,1,1,1,1
4.2535e-08,0,1,1,1,1,1,1,1,1,1,1
4.2615e-08,0,1,1,1,1,1,1,1,1,1,1
4.2695e-08,1,1,1,1,1,1,1,1,1,1,1
4.2775e-08,1,1,0,1,1,1,1,1,0,1,0
4.2855e-08,1,1,0,1,1,1,1,1,0,1,0
4.2935e-08,0,1,0,1,1,1,1,1,0,1,0
4.3015e-08,0,0,0,1,1,1,1,1,0,1,0
4.3095e-08,1,0,0,1,1,1,1,1,0,1,0
4.3175e-08,1,0,0,1,1,1,1,1,0,1,0
4.3255e-08,1,0,0,1,1,1,1,1,0,1,0
4.3335e-08,0,1,0,1,1,1,1,1,0,1,0
4.3415e-08,0,1,0,1,1,1,1,1,0,1,0
4.3495e-08,0,1,0,1,1,1,1,1,1,1,1
4.3575e-08,1,1,0,1,0,1,1,1,1,0,1
4.3655e-08,1,1,0,1,0,1,0,0,1,0,1
4.3735e-08,0,1,0,1,0,1,0,0,1,0,1
4.3815e-08,0,1,0,1,0,1,0,0,1,0,1
4.3895e-08,0,1,0,1,0,1,0,0,1,0,1
4.3975e-08,1,1,0,1,0,1,0,0,1,0,1
4.4055e-08,1,1,0,1,0,1,0,0,1,0,1
4.4135e-08,1,1,0,1,0,1,0,0,1,0,1
4.4215e-08,0,1,0,1,0,1,0,0,1,0,1
4.4295e-08,0,1,0,1,0,1,0,0,1,0,1
4.4375e-08,1,1,0,1,1,1,1,0,1,0,1
4.4455e-08,1,1,1,1,1,1,1,1,1,1,1
4.4535e-08,1,1,1,1,1,1,1,1,1,1,1
4.4615e-08,0,1,1,1,1,1,1,1,1,1,1
4.4695e-08,0,1,1,1,1,1,1,1,1,1,1
4.4775e-08,1,1,1,1,1,1,1,1,1,1,1
4.4855e-08,1,1,1,1,1,1,1,1,1,1,1
4.4935e-08,1,1,1,1,1,1,1,1,1,1,1
4.5015e-08,0,1,1,1,1,1,1,1,1,1,1
4.5095e-08,0,1,1,1,1,1,1,1,1,1,1
4.5175e-08,0,1,1,1,1,1,1,1,1,1,1
4.5255e-08,1,1,1,1,1,1,1,1,1,1,1
4.5335e-08,1,1,1,1,1,1,1,1,1,1,1
4.5415e-08,0,1,1,1,1,1,1,1,1,1,1
4.5495e-08,0,1,1,1,1,1,1,1,1,1,1
4.5575e-08,0,1,1,1,1,1,1,1,1,1,1
4.5655e-08,1,1,1,1,1,1,1,1,1,1,1
4.5735e-08,1,1,1,1,1,1,1,1,1,1,1
4.5815e-08,0,1,1,1,1,1,1,1,1,1,1
4.5895e-08,0,1,1,1,1,1,1,1,1,1,1
4.5975e-08,0,1,1,1,1,1,1,1,1,1,1
4.6055e-08,1,1,1,1,1,1,1,1,1,1,1
4.6135e-08,1,1,0,1,1,1,1,0,0,1,0
4.6215e-08,1,1,0,1,1,1,1,0,0,1,0
4.6295e-08,0,1,0,1,1,1,1,0,0,1,0
4.6375e-08,0,0,0,1,1,1,1,0,0,1,0
4.6455e-08,1,0,0,1,1,1,1,0,0,1,0
4.6535e-08,1,0,0,1,1,1,1,0,0,1,0
4.6615e-08,1,0,0,1,1,1,1,0,0,1,0
4.6695e-08,0,1,0,1,1,1,1,0,0,1,0
4.6775e-08,0,1,0,1,1,1,1,0,0,1,0
4.6855e-08,0,1,0,1,1,1,1,0,1,1,1
4.6935e-08,1,1,0,1,0,1,1,0,1,1,1
4.7015e-08,1,1,0,0,0,1,0,0,1,1,1
4.7095e-08,0,1,0,0,0,1,0,0,1,1,1
4.7175e-08,0,1,0,0,0,1,0,0,1,1,1
4.7255e-08,0,1,0,0,0,1,0,0,1,1,1
4.7335e-08,1,1,0,0,0,1,0,0,1,1,1
4.7415e-08,1,1,0,0,0,1,0,0,1,1,1
4.7495e-08,0,1,0,0,0,1,0,0,1,1,1
4.7575e-08,0,1,0,0,0,1,0,0,1,1,1
4.7655e-08,0,1,0,0,0,1,0,0,1,1,1
4.7735e-08,1,1,0,1,1,1,1,0,1,1,1
4.7815e-08,1,1,1,1,1,1,1,1,1,1,1
4.7895e-08,1,1,1,1,1,1,1,1,1,1,1
4.7975e-08,0,1,1,1,1,1,1,1,1,1,1
4.8055e-08,0,1,1,1,1,1,1,1,1,1,1
4.8135e-08,1,1,1,1,1,1,1,1,1,1,1
4.8215e-08,1,1,1,1,1,1,1,1,1,1,1
4.8295e-08,1,1,1,1,1,1,1,1,1,1,1
4.8375e-08,0,1,1,1,1,1,1,1,1,1,1
4.8455e-08,0,1,1,1,1,1,1,1,1,1,1
4.8535e-08,1,1,1,1,1,1,1,1,1,1,1
4.8615e-08,1,1,1,1,1,1,1,1,1,1,1
4.8695e-08,1,1,1,1,1,1,1,1,1,1,1
4.8775e-08,0,1,1,1,1,1,1,1,1,1,1
4.8855e-08,0,1,1,1,1,1,1,1,1,1,1
4.8935e-08,0,1,1,1,1,1,1,1,1,1,1
4.9015e-08,1,1,1,1,1,1,1,1,1,1,1
4.9095e-08,1,1,1,1,1,1,1,1,1,1,1
4.9175e-08,0,1,1,1,1,1,1,1,1,1,1
4.9255e-08,0,1,1,1,1,1,1,1,1,1,1
4.9335e-08,0,1,1,1,1,1,1,1,1,1,1
4.9415e-08,1,1,1,1,1,1,1,1,1,1,1
4.9495e-08,1,1,1,1,1,1,1,1,1,1,1
4.9575e-08,1,1,1,1,1,1,1,1,1,1,1
4.9655e-08,0,1,1,1,1,1,1,1,1,1,1
4.9735e-08,0,1,1,1,1,1,1,1,1,1,1
4.9815e-08,1,1,1,1,1,1,1,1,1,1,1
4.9895e-08,1,1,1,1,1,1,1,1,1,1,1
4.9975e-08,1,1,1,1,1,1,1,1,1,1,1
5.0055e-08,0,1,1,1,1,1,1,1,1,1,1
5.0135e-08,0,1,1,1,1,1,1,1,1,1,1
5.0215e-08,1,1,1,1,1,1,1,1,1,1,1
5.0295e-08,1,1,1,1,1,1,1,1,1,1,1
5.0375e-08,1,1,1,1,1,1,1,1,1,1,1
5.0455e-08,0,1,1,1,1,1,1,1,1,1,1
5.0535e-08,0,1,1,1,1,1,1,1,1,1,1
5.0615e-08,0,1,1,1,1,1,1,1,1,1,1
5.0695e-08,1,1,1,1,1,1,1,1,1,1,1
5.0775e-08,1,1,1,1,1,1,1,1,1,1,1
5.0855e-08,0,1,1,1,1,1,1,1,1,1,1
5.0935e-08,0,1,1,1,1,1,1,1,1,1,1
5.1015e-08,0,1,1,1,1,1,1,1,1,1,1
5.1095e-08,1,1,1,1,1,1,1,1,1,1,1
5.1175e-08,1,1,0,1,1,1,1,0,0,1,0
5.1255e-08,1,1,0,1,1,1,1,0,0,1,0
5.1335e-08,0,1,0,1,1,1,1,0,0,1,0
5.1415e-08,0,0,0,1,1,1,1,0,0,1,0
5.1495e-08,1,0,0,1,1,1,1,0,0,1,0
5.1575e-08,1,0,0,1,1,1,1,0,0,1,0
5.1655e-08,1,0,0,1,1,1,1,0,0,1,0
5.1735e-08,0,1,0,1,1,1,1,0,0,1,0
5.1815e-08,0,1,0,1,1,1,1,0,0,1,0
5.1895e-08,0,1,0,1,1,1,1,0,1,1,1
5.1975e-08,1,1,0,0,0,1,1,0,1,1,1
5.2055e-08,1,1,0,0,0,1,0,0,1,1,1
5.2135e-08,0,1,0,0,0,1,0,0,1,1,1
5.2215e-08,0,1,0,0,0,1,0,0,1,1,1
5.2295e-08,0,1,0,0,0,1,0,0,1,1,1
5.2375e-08,1,1,0,0,0,1,0,0,1,1,1
5.2455e-08,1,1,0,0,0,1,0,0,1,1,1
5.2535e-08,0,1,0,0,0,1,0,0,1,1,1
5.2615e-08,0,1,0,0,0,1,0,0,1,1,1
5.2695e-08,0,1,0,0,0,1,0,0,1,1,1
5.2775e-08,1,1,0,1,1,1,1,0,1,1,1
5.2855e-08,1,1,1,1,1,1,1,1,1,1,1
5.2935e-08,1,1,1,1,1,1,1,1,1,1,1
5.3015e-08,0,1,1,1,1,1,1,1,1,1,1
